manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,engine_capacity_bin,car_age,car_age_group,year_bin,price_category,mileage_category,total_features,luxury_score
BMW,320,automatic,white,113000,2013,petrol,False,gasoline,2.0,sedan,False,used,rear,17500.0,True,Витебская обл.,5,42,False,True,True,True,True,True,False,False,True,True,395,1.5-2.0l,6,6-10,2011–2015,Economy,Medium,8,10
BMW,320,automatic,blue,118000,2014,diesel,False,diesel,2.0,sedan,False,used,rear,19800.0,True,Минская обл.,6,55,False,True,True,True,True,True,False,True,True,True,411,1.5-2.0l,5,0-5,2011–2015,Economy,Medium,9,11
BMW,730,automatic,black,188000,2010,petrol,False,gasoline,3.0,sedan,False,used,rear,15200.0,False,Минская обл.,10,3,False,True,True,True,True,True,True,True,True,True,413,2.5-3.0l,9,6-10,2006–2010,Economy,High,9,12
BMW,525,manual,black,252000,2007,diesel,False,diesel,3.0,sedan,False,used,rear,14899.0,False,Минская обл.,10,38,False,True,True,True,False,True,False,False,True,True,438,2.5-3.0l,12,11-15,2006–2010,Economy,High,6,8
BMW,745,automatic,white,357000,2002,petrol,False,gasoline,4.4,sedan,False,used,rear,7200.0,True,Гродненская обл.,7,19,False,True,True,False,True,True,True,True,True,True,471,>4.0l,17,16-20,2001–2005,Budget,Very High,9,10
BMW,525,automatic,black,240000,2005,petrol,False,gasoline,2.5,sedan,False,used,all,10670.59,False,Минская обл.,5,212,False,True,False,False,True,True,True,False,True,True,782,2.0-2.5l,14,11-15,2001–2005,Economy,High,6,7
BMW,523,manual,blue,230000,2005,petrol,False,gasoline,2.5,sedan,False,used,rear,8300.0,True,Минская обл.,4,1,False,True,False,True,False,True,False,True,True,True,80,2.0-2.5l,14,11-15,2001–2005,Budget,High,7,7
BMW,320,manual,other,398300,1991,petrol,False,gasoline,2.0,sedan,False,used,rear,3000.0,False,Гомельская обл.,15,1,False,False,False,False,False,False,False,False,False,True,81,1.5-2.0l,28,25+,1991–1995,Budget,Very High,1,1
BMW,X6,automatic,red,88900,2009,petrol,False,gasoline,3.5,suv,False,used,all,18300.0,False,Минская обл.,18,1,False,True,True,True,True,True,True,True,True,True,81,3.0-4.0l,10,6-10,2006–2010,Economy,Medium,9,11
BMW,530,automatic,silver,240000,2001,petrol,False,gasoline,3.0,sedan,False,used,rear,8900.0,False,Минская обл.,18,7,False,True,True,True,True,True,True,True,True,True,116,2.5-3.0l,18,16-20,2001–2005,Budget,High,9,10
BMW,520,manual,black,320000,1991,petrol,False,gasoline,2.0,sedan,False,used,rear,1900.0,False,Гомельская обл.,1,1,True,False,False,False,False,False,False,False,False,False,82,1.5-2.0l,28,25+,1991–1995,Budget,Very High,1,1
BMW,318,manual,black,500000,1997,petrol,False,gasoline,1.8,sedan,False,used,rear,2300.0,False,Минская обл.,9,1,True,False,False,False,False,False,False,False,False,False,161,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,1,1
Mazda,6,manual,blue,141000,2015,diesel,False,diesel,2.2,wagon,False,used,front,14600.0,False,Минская обл.,22,9,False,False,False,True,False,True,True,True,False,True,11,2.0-2.5l,4,0-5,2011–2015,Economy,Medium,5,7
Mazda,3,manual,black,285000,2005,petrol,False,gasoline,2.0,sedan,False,used,front,4750.0,False,Минская обл.,12,13,False,True,False,False,False,False,False,True,False,True,15,1.5-2.0l,14,11-15,2001–2005,Budget,High,3,3
Mazda,626,manual,silver,286000,2001,diesel,False,diesel,2.0,wagon,False,used,front,3350.0,False,Минская обл.,14,14,False,True,False,False,False,False,False,True,False,True,17,1.5-2.0l,18,16-20,2001–2005,Budget,High,3,3
Mazda,6,manual,violet,258000,2002,petrol,False,gasoline,2.0,sedan,False,used,front,4650.0,False,Минская обл.,15,13,False,True,False,False,False,False,False,True,False,True,15,1.5-2.0l,17,16-20,2001–2005,Budget,High,3,3
Mazda,323,manual,black,300000,1995,petrol,False,gasoline,1.5,hatchback,False,used,front,1890.0,False,Минская обл.,14,13,False,True,False,False,False,False,False,True,False,True,15,<1.5l,24,21-25,1991–1995,Budget,Very High,3,3
Mazda,6,automatic,other,285000,2005,petrol,False,gasoline,2.0,sedan,False,used,front,5250.0,False,Минская обл.,18,3,False,False,False,True,False,True,False,False,True,True,3,1.5-2.0l,14,11-15,2001–2005,Budget,High,4,4
Mazda,Xedos 6,manual,brown,230000,1996,petrol,False,gasoline,1.6,sedan,False,used,front,1700.0,False,Минская обл.,10,2,False,True,False,False,False,False,False,True,False,True,2,1.5-2.0l,23,21-25,1996–2000,Budget,High,3,3
Mazda,323,manual,silver,165000,1998,petrol,False,gasoline,1.5,hatchback,False,used,front,1700.0,False,Минская обл.,17,14,False,True,False,False,False,False,True,True,False,True,20,<1.5l,21,21-25,1996–2000,Budget,High,4,4
Mazda,MPV,manual,red,252000,1996,diesel,False,diesel,2.5,minivan,False,used,rear,2500.0,True,Минская обл.,8,10,False,True,True,False,False,False,False,False,False,True,30,2.0-2.5l,23,21-25,1996–2000,Budget,High,4,4
Mazda,626,manual,black,400000,1993,petrol,False,gasoline,1.8,sedan,False,used,front,1400.0,True,Витебская обл.,8,7,True,False,False,False,False,False,False,False,False,False,22,1.5-2.0l,26,25+,1991–1995,Budget,Very High,2,2
Mazda,Millenia,automatic,other,289682,2001,petrol,False,gasoline,2.5,sedan,False,used,front,3999.0,False,Минская обл.,17,64,False,True,True,False,True,True,False,False,True,True,123,2.0-2.5l,18,16-20,2001–2005,Budget,High,6,6
Mazda,6,manual,black,285000,2002,petrol,False,gasoline,2.2,hatchback,False,used,front,3700.0,False,Минская обл.,8,14,False,True,True,False,True,True,False,False,False,False,20,2.0-2.5l,17,16-20,2001–2005,Budget,High,4,4
Mazda,6,automatic,black,123820,2014,petrol,False,gasoline,2.0,sedan,False,used,front,14999.0,True,Минская обл.,26,2,False,False,False,True,True,False,False,True,False,True,1,1.5-2.0l,5,0-5,2011–2015,Economy,Medium,5,7
Mazda,626,manual,red,260000,1998,diesel,False,diesel,2.0,wagon,False,used,front,1500.0,False,Витебская обл.,9,1,False,True,False,False,False,False,False,False,False,False,0,1.5-2.0l,21,21-25,1996–2000,Budget,High,1,1
Mazda,323,manual,other,219000,1997,petrol,False,gasoline,1.5,hatchback,False,used,front,1500.0,True,Могилевская обл.,9,6,False,False,True,False,False,False,False,False,False,True,9,<1.5l,22,21-25,1996–2000,Budget,High,3,3
Mazda,626,manual,blue,325006,1998,petrol,False,gasoline,1.8,hatchback,False,used,front,2300.0,True,Брестская обл.,27,27,False,True,False,False,False,False,False,False,False,False,33,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,2,2
Mazda,6,automatic,black,320000,2008,petrol,False,gasoline,2.0,wagon,False,used,front,8500.0,False,Минская обл.,2,4,False,False,False,True,False,False,False,False,True,True,8,1.5-2.0l,11,11-15,2006–2010,Budget,Very High,3,3
Mazda,CX-7,automatic,silver,218871,2010,petrol,False,gasoline,2.5,suv,False,used,front,10700.0,False,Минская обл.,3,42,False,True,True,False,True,True,False,True,True,True,186,2.0-2.5l,9,6-10,2006–2010,Economy,High,7,9
Mazda,6,manual,red,197800,2008,petrol,False,gasoline,2.0,sedan,False,used,front,7450.0,True,Минская обл.,11,39,False,True,True,False,False,True,True,True,True,True,100,1.5-2.0l,11,11-15,2006–2010,Budget,High,8,8
Mazda,MPV,automatic,blue,250000,2000,petrol,False,gasoline,2.5,minivan,False,used,front,3300.0,True,Гродненская обл.,5,11,False,True,False,False,False,False,False,False,False,True,24,2.0-2.5l,19,16-20,1996–2000,Budget,High,3,3
Mazda,6,automatic,black,139000,2007,petrol,False,gasoline,2.3,sedan,False,used,front,4500.0,False,Минская обл.,11,8,False,True,True,True,False,False,False,False,False,True,16,2.0-2.5l,12,11-15,2006–2010,Budget,Medium,4,4
Mazda,MPV,automatic,white,326697,1999,gas,True,gasoline,2.5,minivan,False,used,front,4600.0,True,Гродненская обл.,5,3,False,False,False,False,False,False,False,False,False,True,3,2.0-2.5l,20,16-20,1996–2000,Budget,Very High,3,3
Mazda,6,manual,grey,163500,2010,petrol,False,gasoline,1.8,sedan,False,used,front,8400.0,True,Минская обл.,16,35,False,True,False,False,False,True,False,True,True,True,41,1.5-2.0l,9,6-10,2006–2010,Budget,High,6,7
Mazda,MPV,manual,silver,330000,2003,diesel,False,diesel,2.0,minivan,False,used,front,4900.0,False,Минская обл.,14,18,False,True,False,True,False,False,False,False,False,True,51,1.5-2.0l,16,16-20,2001–2005,Budget,Very High,3,3
Mazda,CX-7,automatic,violet,150000,2007,petrol,False,gasoline,2.3,suv,False,used,front,8000.0,True,Могилевская обл.,23,332,False,True,True,False,True,False,False,False,True,True,412,2.0-2.5l,12,11-15,2006–2010,Budget,High,6,6
Mazda,CX-5,automatic,grey,102000,2013,petrol,False,gasoline,2.0,suv,False,used,all,15700.0,False,Минская обл.,8,188,False,True,True,True,False,True,True,True,True,True,234,1.5-2.0l,6,6-10,2011–2015,Economy,Medium,8,10
Mazda,6,automatic,other,243011,2003,petrol,False,gasoline,2.3,sedan,False,used,front,4700.0,True,Гомельская обл.,25,15,False,True,False,False,True,False,False,False,True,True,19,2.0-2.5l,16,16-20,2001–2005,Budget,High,5,5
Mazda,Xedos 6,manual,grey,240000,1998,petrol,False,gasoline,2.0,sedan,False,used,front,1300.0,False,Гродненская обл.,4,35,False,True,True,True,True,True,True,True,True,True,63,1.5-2.0l,21,21-25,1996–2000,Budget,High,9,9
Mazda,6,automatic,white,139000,2014,petrol,False,gasoline,2.5,sedan,False,used,front,15499.0,False,Минская обл.,14,52,False,True,True,True,True,True,True,True,True,True,87,2.0-2.5l,5,0-5,2011–2015,Economy,Medium,9,11
Mazda,626,manual,black,380000,1997,petrol,False,gasoline,1.8,liftback,False,used,front,1350.0,True,Минская обл.,5,6,False,True,False,False,False,False,False,False,False,False,7,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,2,2
Mazda,Demio,manual,silver,247567,2000,petrol,False,gasoline,1.3,hatchback,False,used,front,2100.0,False,Могилевская обл.,9,2,False,True,False,False,False,False,False,False,False,False,10,<1.5l,19,16-20,1996–2000,Budget,High,1,1
Mazda,6,automatic,silver,152000,2011,petrol,False,gasoline,2.0,sedan,False,used,front,10299.0,False,Минская обл.,20,5,False,True,False,True,True,True,False,False,False,True,12,1.5-2.0l,8,6-10,2011–2015,Economy,High,5,7
Mazda,3,manual,grey,278000,2007,petrol,False,gasoline,1.6,sedan,False,used,front,4250.0,False,Брестская обл.,14,27,True,False,False,False,False,False,False,False,False,False,47,1.5-2.0l,12,11-15,2006–2010,Budget,High,1,1
Mazda,Demio,manual,green,183000,1998,petrol,False,gasoline,1.3,hatchback,False,used,front,2450.0,False,Брестская обл.,28,29,True,False,False,False,False,False,False,False,False,False,46,<1.5l,21,21-25,1996–2000,Budget,High,1,1
Mazda,323,manual,red,350000,1997,petrol,False,gasoline,1.5,liftback,False,used,front,1000.0,False,Минская обл.,10,33,True,False,False,False,False,False,False,False,False,False,66,<1.5l,22,21-25,1996–2000,Budget,Very High,1,1
Mazda,626,manual,violet,397000,1998,petrol,False,gasoline,1.8,wagon,False,used,front,1650.0,False,Минская обл.,10,35,False,True,False,False,False,False,False,False,False,False,68,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,1,1
Mazda,MX-3,manual,red,282000,1997,petrol,False,gasoline,1.6,coupe,False,used,front,1990.0,True,Минская обл.,7,32,False,True,True,False,False,False,False,True,False,False,85,1.5-2.0l,22,21-25,1996–2000,Budget,High,4,4
Mazda,323,manual,red,33000,1994,petrol,False,gasoline,1.6,hatchback,False,used,front,800.0,True,Брестская обл.,7,13,True,False,False,False,False,False,False,False,False,False,48,1.5-2.0l,25,21-25,1991–1995,Budget,Low,2,2
Mazda,6,automatic,black,76000,2014,petrol,False,gasoline,2.0,sedan,False,used,front,14500.0,False,Минская обл.,12,17,False,True,True,False,False,True,False,True,True,True,74,1.5-2.0l,5,0-5,2011–2015,Economy,Medium,6,8
Mazda,6,automatic,white,120000,2013,petrol,False,gasoline,2.0,sedan,False,used,front,14000.0,True,Гродненская обл.,11,24,False,True,True,False,False,True,False,True,True,True,40,1.5-2.0l,6,6-10,2011–2015,Economy,Medium,7,9
Mazda,6,manual,grey,290000,2003,petrol,False,gasoline,2.3,hatchback,False,used,front,3850.0,False,Минская обл.,22,1,False,False,True,False,True,True,False,False,True,False,0,2.0-2.5l,16,16-20,2001–2005,Budget,High,4,4
Mazda,6,manual,white,185000,2011,petrol,False,gasoline,1.8,sedan,False,used,front,8950.0,False,Минская обл.,14,1,True,False,False,False,False,False,False,False,False,False,0,1.5-2.0l,8,6-10,2011–2015,Budget,High,1,2
Mazda,CX-7,automatic,violet,234000,2007,petrol,False,gasoline,2.3,suv,False,used,all,6950.0,False,Брестская обл.,10,4,True,False,False,False,False,False,False,False,False,False,4,2.0-2.5l,12,11-15,2006–2010,Budget,High,1,1
Mazda,6,manual,orange,250000,2003,petrol,False,gasoline,3.0,sedan,False,used,front,4000.0,True,Могилевская обл.,9,22,False,True,False,False,True,True,False,False,True,True,45,2.5-3.0l,16,16-20,2001–2005,Budget,High,6,7
Mazda,626,manual,blue,330000,1997,petrol,False,gasoline,1.8,hatchback,False,used,front,1900.0,True,Минская обл.,1,39,False,True,False,False,False,False,False,False,False,False,88,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,2,2
Mazda,323,manual,blue,300000,1992,diesel,False,diesel,1.7,sedan,False,used,front,200.0,False,Минская обл.,4,4,True,False,False,False,False,False,False,False,False,False,76,1.5-2.0l,27,25+,1991–1995,Budget,Very High,1,1
Mazda,3,manual,black,182300,2007,petrol,False,gasoline,1.6,sedan,False,used,front,4950.0,False,Минская обл.,10,5,False,True,True,False,False,True,False,False,True,True,13,1.5-2.0l,12,11-15,2006–2010,Budget,High,5,5
Mazda,Xedos 9,automatic,black,213545,1996,petrol,False,gasoline,2.3,sedan,False,used,front,1600.0,True,Могилевская обл.,9,17,False,True,True,False,True,True,True,True,True,True,63,2.0-2.5l,23,21-25,1996–2000,Budget,High,9,9
Mazda,CX-5,automatic,white,100000,2012,petrol,False,gasoline,2.0,suv,False,used,all,17300.0,True,Могилевская обл.,9,79,False,True,True,False,True,False,False,True,True,True,131,1.5-2.0l,7,6-10,2011–2015,Economy,Medium,7,9
Mazda,323,manual,silver,315520,1999,petrol,False,gasoline,1.8,hatchback,False,used,front,1650.0,False,Минская обл.,17,12,False,True,False,False,False,False,False,False,False,True,42,1.5-2.0l,20,16-20,1996–2000,Budget,Very High,2,2
Mazda,CX-7,automatic,red,184850,2008,petrol,False,gasoline,2.3,suv,False,used,front,7350.84,True,Минская обл.,11,26,False,True,False,True,False,True,False,False,False,True,43,2.0-2.5l,11,11-15,2006–2010,Budget,High,5,5
Mazda,CX-9,automatic,black,132000,2017,petrol,False,gasoline,2.5,suv,False,used,all,36500.0,True,Минская обл.,29,11,False,True,True,True,True,True,False,True,True,True,16,2.0-2.5l,2,0-5,2016–2020,Premium,Medium,9,13
Mazda,CX-9,automatic,black,157744,2014,petrol,False,gasoline,3.7,suv,False,used,all,19500.0,True,Минская обл.,26,31,False,True,True,True,True,True,False,True,True,True,54,3.0-4.0l,5,0-5,2011–2015,Economy,High,9,12
Mazda,6,automatic,white,169315,2012,petrol,False,gasoline,2.0,sedan,False,used,front,14900.0,True,Минская обл.,28,25,False,True,True,True,True,True,True,True,True,True,42,1.5-2.0l,7,6-10,2011–2015,Economy,High,10,12
Mazda,626,manual,green,315000,1997,petrol,False,gasoline,1.8,hatchback,False,used,front,1500.0,True,Минская обл.,8,51,False,True,False,False,False,False,False,False,False,True,92,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,3,3
Mazda,6,manual,white,204000,2014,petrol,False,gasoline,2.0,sedan,False,used,front,12950.0,True,Минская обл.,19,9,False,True,False,True,False,True,False,True,True,True,13,1.5-2.0l,5,0-5,2011–2015,Economy,High,7,9
Mazda,6,automatic,red,226840,2013,petrol,False,gasoline,2.0,sedan,False,used,front,13150.0,True,Минская обл.,15,10,False,True,True,True,False,True,True,True,True,True,15,1.5-2.0l,6,6-10,2011–2015,Economy,High,9,11
Mazda,CX-7,automatic,other,227119,2006,petrol,False,gasoline,2.3,suv,False,used,all,6250.0,True,Минская обл.,13,3,False,False,False,False,True,True,False,False,False,True,3,2.0-2.5l,13,11-15,2006–2010,Budget,High,4,4
Mazda,3,manual,grey,280000,2005,petrol,False,gasoline,1.6,sedan,False,used,front,4300.0,False,Минская обл.,6,61,False,True,False,False,False,False,False,False,False,True,68,1.5-2.0l,14,11-15,2001–2005,Budget,High,2,2
Mazda,6,automatic,blue,124163,2011,petrol,False,gasoline,2.0,sedan,False,used,front,9600.0,True,Минская обл.,16,36,False,True,False,True,False,True,False,False,True,True,63,1.5-2.0l,8,6-10,2011–2015,Budget,Medium,6,7
Mazda,6,automatic,black,107408,2013,petrol,False,gasoline,2.5,sedan,False,used,front,15990.0,True,Минская обл.,22,19,False,True,True,False,False,True,False,True,True,True,30,2.0-2.5l,6,6-10,2011–2015,Economy,Medium,7,9
Mazda,6,automatic,red,297729,2003,petrol,False,gasoline,3.0,sedan,False,used,front,4500.0,True,Минская обл.,7,10,False,True,False,True,True,True,False,False,True,True,75,2.5-3.0l,16,16-20,2001–2005,Budget,High,7,8
Mazda,3,automatic,silver,190000,2006,petrol,False,gasoline,2.3,sedan,False,used,front,5200.0,False,Минская обл.,7,15,False,True,True,False,False,True,False,False,True,True,62,2.0-2.5l,13,11-15,2006–2010,Budget,High,5,5
Mazda,6,manual,silver,180000,2005,petrol,False,gasoline,2.0,hatchback,False,used,front,6300.0,False,Минская обл.,18,21,False,True,False,False,False,False,False,False,True,True,61,1.5-2.0l,14,11-15,2001–2005,Budget,High,3,3
Mazda,323,manual,other,358000,1997,petrol,False,gasoline,1.3,sedan,False,used,front,1300.0,False,Гродненская обл.,4,6,True,False,False,False,False,False,False,False,False,False,29,<1.5l,22,21-25,1996–2000,Budget,Very High,1,1
Mazda,323,manual,other,358000,1997,petrol,False,gasoline,1.3,sedan,False,used,front,1300.0,False,Гродненская обл.,5,7,True,False,False,False,False,False,False,False,False,False,24,<1.5l,22,21-25,1996–2000,Budget,Very High,1,1
Mazda,626,manual,violet,360000,1999,diesel,False,diesel,2.0,wagon,False,used,front,1550.0,True,Минская обл.,8,1,False,True,False,False,False,False,False,False,True,True,0,1.5-2.0l,20,16-20,1996–2000,Budget,Very High,4,4
Mazda,CX-7,automatic,red,237000,2006,petrol,False,gasoline,2.3,suv,False,used,front,6100.0,False,Минская обл.,11,3,False,False,False,False,True,True,False,False,True,True,3,2.0-2.5l,13,11-15,2006–2010,Budget,High,4,4
Mazda,626,manual,silver,500000,1997,petrol,False,gasoline,2.0,hatchback,False,used,front,2100.0,True,Минская обл.,7,28,False,False,False,False,False,False,False,False,False,True,53,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,2,2
Mazda,323,manual,other,396979,1994,petrol,False,gasoline,1.5,hatchback,False,used,front,800.0,True,Брестская обл.,22,45,False,False,False,False,True,False,False,False,True,True,61,<1.5l,25,21-25,1991–1995,Budget,Very High,4,4
Mazda,Premacy,manual,silver,390000,2000,diesel,False,diesel,2.0,minivan,False,used,front,3350.0,True,Минская обл.,5,46,False,True,False,False,False,False,False,False,True,True,89,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,4,4
Mazda,MPV,automatic,silver,280,2002,gas,True,gasoline,3.0,minivan,False,used,front,6199.0,False,Минская обл.,28,8,False,True,True,True,True,False,True,True,True,True,83,2.5-3.0l,17,16-20,2001–2005,Budget,Low,9,10
Mazda,626,manual,red,378000,1994,petrol,False,gasoline,1.8,sedan,False,used,front,1100.0,True,Брестская обл.,16,36,True,False,False,False,False,False,False,False,False,False,53,1.5-2.0l,25,21-25,1991–1995,Budget,Very High,2,2
Mazda,CX-7,automatic,violet,180247,2011,petrol,False,gasoline,2.5,suv,False,used,front,11999.0,True,Минская обл.,19,36,False,True,True,True,True,True,False,True,True,True,87,2.0-2.5l,8,6-10,2011–2015,Economy,High,9,11
Mazda,323,manual,other,330000,1996,petrol,False,gasoline,1.5,sedan,False,used,front,1120.0,True,Минская обл.,8,27,True,False,False,False,False,False,False,False,False,False,62,<1.5l,23,21-25,1996–2000,Budget,Very High,2,2
Mazda,626,manual,green,234586,1994,petrol,False,gasoline,1.8,hatchback,False,used,front,1300.0,True,Могилевская обл.,7,41,True,False,False,False,False,False,False,False,False,False,100,1.5-2.0l,25,21-25,1991–1995,Budget,High,2,2
Mazda,3,automatic,grey,127041,2010,petrol,False,gasoline,2.0,hatchback,False,used,front,8600.0,True,Минская обл.,21,6,False,True,False,True,False,True,False,False,True,True,17,1.5-2.0l,9,6-10,2006–2010,Budget,Medium,6,7
Mazda,6,manual,grey,265145,2006,petrol,False,gasoline,2.0,sedan,False,used,front,4300.0,True,Минская обл.,19,31,False,True,False,False,False,True,False,False,False,True,59,1.5-2.0l,13,11-15,2006–2010,Budget,High,4,4
Mazda,323,manual,silver,350000,2001,diesel,False,diesel,2.0,hatchback,False,used,front,2200.0,True,Гомельская обл.,10,55,False,True,False,False,False,False,False,False,False,False,86,1.5-2.0l,18,16-20,2001–2005,Budget,Very High,2,2
Mazda,626,manual,grey,222000,1991,petrol,False,gasoline,2.0,wagon,False,used,front,142.27,False,Минская обл.,5,1,False,False,False,False,False,False,False,False,False,True,0,1.5-2.0l,28,25+,1991–1995,Budget,High,1,1
Mazda,626,manual,blue,222222,1993,petrol,False,gasoline,1.8,hatchback,False,used,front,1500.0,False,Минская обл.,10,10,False,False,False,False,False,False,False,False,False,True,31,1.5-2.0l,26,25+,1991–1995,Budget,High,1,1
Mazda,CX-7,automatic,other,140000,2008,petrol,False,gasoline,2.3,suv,False,used,all,7700.0,True,Минская обл.,4,20,False,True,False,True,False,True,False,True,True,True,57,2.0-2.5l,11,11-15,2006–2010,Budget,Medium,7,7
Mazda,CX-5,automatic,blue,33000,2017,petrol,False,gasoline,2.5,suv,False,used,all,26500.0,False,Гомельская обл.,13,17,False,True,False,True,True,True,True,True,True,True,34,2.0-2.5l,2,0-5,2016–2020,Mid-Range,Low,8,11
Mazda,6,automatic,white,142000,2010,petrol,False,gasoline,2.0,sedan,False,used,front,10300.0,False,Минская обл.,13,11,False,True,False,False,True,True,False,False,True,True,23,1.5-2.0l,9,6-10,2006–2010,Economy,Medium,5,7
Mazda,CX-5,manual,grey,81000,2013,petrol,False,gasoline,2.0,suv,False,used,front,14150.0,True,Минская обл.,24,26,True,False,False,False,False,False,False,False,False,False,39,1.5-2.0l,6,6-10,2011–2015,Economy,Medium,2,4
Mazda,3,automatic,black,83686,2010,petrol,False,gasoline,2.0,sedan,False,used,front,7950.0,True,Минская обл.,22,52,True,False,False,False,False,False,False,False,False,False,78,1.5-2.0l,9,6-10,2006–2010,Budget,Medium,2,3
Mazda,6,automatic,grey,102000,2015,petrol,False,gasoline,2.5,sedan,False,used,front,20550.0,True,Минская обл.,30,17,True,False,False,False,False,False,False,False,False,False,24,2.0-2.5l,4,0-5,2011–2015,Mid-Range,Medium,2,5
Mazda,CX-7,automatic,red,403000,2006,petrol,False,gasoline,2.3,suv,False,used,all,6450.0,False,Брестская обл.,1,34,False,False,True,True,True,True,True,True,True,True,85,2.0-2.5l,13,11-15,2006–2010,Budget,Very High,8,8
Mazda,626,manual,other,442000,1992,petrol,False,gasoline,1.8,sedan,False,used,front,500.0,False,Брестская обл.,30,64,True,False,False,False,False,False,False,False,False,False,135,1.5-2.0l,27,25+,1991–1995,Budget,Very High,1,1
Mazda,3,manual,red,230000,2005,petrol,False,gasoline,2.3,sedan,False,used,front,3500.0,False,Минская обл.,25,50,True,False,False,False,False,False,False,False,False,False,91,2.0-2.5l,14,11-15,2001–2005,Budget,High,1,1
Mazda,6,automatic,other,100000,2013,petrol,False,gasoline,2.0,sedan,False,used,front,17000.0,False,Брестская обл.,4,12,False,True,True,True,True,True,False,True,True,True,16,1.5-2.0l,6,6-10,2011–2015,Economy,Medium,8,10
Mazda,323,manual,grey,300000,1992,petrol,False,gasoline,1.6,hatchback,False,used,front,474.24,True,Минская обл.,7,6,False,False,False,False,False,False,False,True,False,False,6,1.5-2.0l,27,25+,1991–1995,Budget,Very High,2,2
Mazda,CX-7,automatic,black,5555,2009,petrol,False,gasoline,2.3,suv,False,used,front,8555.0,False,Брестская обл.,6,2,False,False,True,True,True,True,False,False,False,True,2,2.0-2.5l,10,6-10,2006–2010,Budget,Low,5,5
Mazda,3,manual,blue,300000,2004,diesel,False,diesel,1.6,hatchback,False,used,front,4200.0,False,Брестская обл.,5,23,False,True,False,False,False,False,False,False,False,True,40,1.5-2.0l,15,11-15,2001–2005,Budget,Very High,2,2
Mazda,626,automatic,black,305775,2000,gas,True,gasoline,2.5,sedan,False,used,front,3000.0,True,Витебская обл.,4,9,False,True,False,True,True,False,True,True,True,True,40,2.0-2.5l,19,16-20,1996–2000,Budget,Very High,9,9
Mazda,CX-5,automatic,black,95000,2013,petrol,False,gasoline,2.5,suv,False,used,all,15900.0,False,Минская обл.,26,3,True,False,False,False,False,False,False,False,False,False,5,2.0-2.5l,6,6-10,2011–2015,Economy,Medium,1,3
Mazda,CX-7,automatic,silver,177000,2008,petrol,False,gasoline,2.3,suv,False,used,all,6750.0,False,Минская обл.,30,3,False,False,False,False,True,False,False,False,False,False,5,2.0-2.5l,11,11-15,2006–2010,Budget,High,1,1
Mazda,Premacy,manual,black,298048,2000,diesel,False,diesel,2.0,minivan,False,used,front,3150.0,True,Минская обл.,16,22,False,True,False,False,False,False,False,False,False,False,33,1.5-2.0l,19,16-20,1996–2000,Budget,High,2,2
Mazda,3,automatic,black,166830,2008,petrol,False,gasoline,1.6,sedan,False,used,front,6100.0,True,Минская обл.,24,61,False,True,True,False,False,True,False,False,True,False,93,1.5-2.0l,11,11-15,2006–2010,Budget,High,5,5
Mazda,Premacy,manual,silver,32124,2001,diesel,False,diesel,2.0,minivan,False,used,front,2950.0,True,Минская обл.,10,20,False,True,False,False,False,False,False,False,False,False,28,1.5-2.0l,18,16-20,2001–2005,Budget,Low,2,2
Mazda,Xedos 9,manual,other,324609,2001,petrol,False,gasoline,2.0,sedan,False,used,front,2650.0,True,Минская обл.,19,20,False,False,False,False,False,False,False,False,False,True,28,1.5-2.0l,18,16-20,2001–2005,Budget,Very High,2,2
Mazda,Premacy,manual,violet,338987,2000,petrol,False,gasoline,1.8,minivan,False,used,front,3150.0,True,Минская обл.,17,20,False,True,False,False,False,False,False,False,False,False,27,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,2,2
Mazda,626,manual,silver,375000,2000,petrol,False,gasoline,2.0,wagon,False,used,front,2550.0,True,Минская обл.,17,24,True,False,False,False,False,False,False,False,False,False,33,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,2,2
Mazda,3,automatic,black,160000,2007,petrol,False,gasoline,2.0,sedan,False,used,front,6100.0,True,Минская обл.,13,44,False,True,False,False,False,False,False,False,False,True,91,1.5-2.0l,12,11-15,2006–2010,Budget,High,3,3
Mazda,6,automatic,black,340154,2002,petrol,False,gasoline,2.3,sedan,False,used,front,2600.0,False,Гродненская обл.,7,8,True,False,False,False,False,False,False,False,False,False,8,2.0-2.5l,17,16-20,2001–2005,Budget,Very High,1,1
Mazda,6,manual,other,190,2008,petrol,False,gasoline,1.8,sedan,False,used,front,8150.0,False,Минская обл.,6,2,False,False,False,True,False,True,False,False,True,True,5,1.5-2.0l,11,11-15,2006–2010,Budget,Low,4,4
