manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,is_electric,engine_capacity_bin,car_age,car_age_group,year_bin,price_category,mileage_category,total_features,luxury_score
Peugeot,Boxer,mechanical,white,520000,1994,diesel,False,diesel,2.5,van,False,used,front,2900.0,False,Брестская обл.,3,40,True,False,False,False,False,False,False,False,False,False,158,False,2.0-2.5l,25,21-25,1991–1995,Budget,Very High,1,1
Peugeot,406,mechanical,red,153678,1998,diesel,False,diesel,1.9,universal,False,used,front,2450.0,True,Минская обл.,16,6,False,True,False,False,False,False,False,False,False,False,10,False,1.5-2.0l,21,21-25,1996–2000,Budget,High,2,2
Peugeot,Partner,mechanical,white,500000,2004,diesel,False,diesel,1.9,minivan,False,used,front,4500.0,False,Минская обл.,8,1,False,True,False,False,False,False,False,False,False,False,0,False,1.5-2.0l,15,11-15,2001–2005,Budget,Very High,1,1
Peugeot,406,mechanical,black,245000,2001,petrol,False,gasoline,1.8,universal,False,used,front,2690.0,True,Минская обл.,19,20,False,True,False,False,False,False,False,False,False,True,28,False,1.5-2.0l,18,16-20,2001–2005,Budget,High,3,3
Peugeot,406,mechanical,blue,230906,2000,petrol,False,gasoline,1.8,sedan,False,used,front,3350.0,True,Минская обл.,16,24,False,True,False,False,False,False,False,False,False,True,34,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,3,3
Peugeot,3008,automatic,other,567000,2013,petrol,False,gasoline,1.6,suv,False,used,front,11000.0,False,Минская обл.,7,27,False,True,True,True,False,True,False,True,True,True,36,False,1.5-2.0l,6,6-10,2011–2015,Economy,Very High,7,9
Peugeot,405,mechanical,green,222222,1993,gas,True,gasoline,1.8,sedan,False,used,front,850.0,False,Гомельская обл.,5,5,False,True,False,False,False,False,False,False,False,False,9,False,1.5-2.0l,26,25+,1991–1995,Budget,High,2,2
Peugeot,406,mechanical,white,430000,2002,diesel,False,diesel,2.0,universal,False,used,front,3790.0,False,Минская обл.,11,51,False,True,False,False,False,False,False,False,False,False,61,False,1.5-2.0l,17,16-20,2001–2005,Budget,Very High,1,1
Peugeot,807,mechanical,blue,160000,2002,petrol,False,gasoline,2.2,minivan,False,used,front,4999.0,True,Гомельская обл.,16,56,False,True,True,True,False,True,True,True,True,True,119,False,2.0-2.5l,17,16-20,2001–2005,Budget,High,9,9
Peugeot,406,mechanical,black,401680,2001,diesel,False,diesel,2.2,sedan,False,used,front,2500.0,False,Витебская обл.,13,1,True,False,False,False,False,False,False,False,False,False,0,False,2.0-2.5l,18,16-20,2001–2005,Budget,Very High,1,1
Peugeot,407,mechanical,black,280000,2005,diesel,False,diesel,1.6,sedan,False,used,front,5600.0,False,Минская обл.,9,15,False,True,True,False,False,True,False,True,True,True,33,False,1.5-2.0l,14,11-15,2001–2005,Budget,High,6,6
Peugeot,206,mechanical,other,230000,2000,petrol,False,gasoline,1.6,hatchback,False,used,front,1850.0,True,Могилевская обл.,6,48,False,True,False,False,False,False,False,False,True,False,60,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,3,3
Peugeot,806,mechanical,blue,350000,1996,gas,True,gasoline,2.0,minivan,False,used,front,2400.0,False,Минская обл.,7,14,False,True,False,False,False,False,False,False,False,False,84,False,1.5-2.0l,23,21-25,1996–2000,Budget,Very High,2,2
Peugeot,206,mechanical,silver,280000,2000,petrol,False,gasoline,1.4,hatchback,False,used,front,2400.0,False,Минская обл.,12,2,True,False,False,False,False,False,False,False,False,False,2,False,<1.5l,19,16-20,1996–2000,Budget,High,1,1
Peugeot,406,mechanical,blue,311000,2000,petrol,False,gasoline,1.8,sedan,False,used,front,2790.0,False,Гродненская обл.,25,11,False,True,False,False,False,False,False,False,False,True,17,False,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,2,2
Peugeot,307,mechanical,blue,329000,2002,diesel,False,diesel,2.0,universal,False,used,front,4750.0,False,Гродненская обл.,25,2,False,True,False,False,False,False,False,False,False,True,3,False,1.5-2.0l,17,16-20,2001–2005,Budget,Very High,2,2
Peugeot,307,mechanical,silver,171746,2002,diesel,False,diesel,2.0,hatchback,False,used,front,4350.0,True,Минская обл.,16,6,False,True,False,False,False,False,False,False,True,True,7,False,1.5-2.0l,17,16-20,2001–2005,Budget,High,4,4
Peugeot,607,mechanical,other,290000,2001,diesel,False,diesel,2.2,sedan,False,used,front,4800.0,True,Минская обл.,5,40,False,True,False,True,True,True,False,True,True,True,75,False,2.0-2.5l,18,16-20,2001–2005,Budget,High,8,8
Peugeot,3008,automatic,grey,229000,2010,diesel,False,diesel,1.6,suv,False,used,front,9599.0,False,Минская обл.,17,22,False,False,False,True,False,False,True,True,True,True,42,False,1.5-2.0l,9,6-10,2006–2010,Budget,High,5,6
Peugeot,407,automatic,grey,135000,2005,petrol,False,gasoline,2.2,universal,False,used,front,6200.0,False,Минская обл.,27,14,False,True,True,True,False,True,False,False,True,True,65,False,2.0-2.5l,14,11-15,2001–2005,Budget,Medium,6,6
Peugeot,607,automatic,grey,316000,2000,petrol,False,gasoline,2.2,sedan,False,used,front,3000.0,True,Витебская обл.,14,11,False,False,False,True,False,False,False,False,True,True,13,False,2.0-2.5l,19,16-20,1996–2000,Budget,Very High,4,4
Peugeot,406,mechanical,green,300000,1997,diesel,False,diesel,1.9,universal,False,used,front,2000.0,False,Могилевская обл.,5,3,False,True,False,False,False,False,False,False,False,False,3,False,1.5-2.0l,22,21-25,1996–2000,Budget,Very High,1,1
Peugeot,Expert,mechanical,blue,274000,2005,diesel,False,diesel,2.0,minivan,False,used,front,6000.0,True,Минская обл.,19,7,False,True,False,False,False,False,False,False,False,False,25,False,1.5-2.0l,14,11-15,2001–2005,Budget,High,2,2
Peugeot,607,automatic,other,248600,2001,petrol,False,gasoline,2.2,sedan,False,used,front,4555.0,True,Минская обл.,21,88,False,True,True,True,False,True,False,False,True,True,246,False,2.0-2.5l,18,16-20,2001–2005,Budget,High,7,7
Peugeot,5008,mechanical,black,115000,2015,diesel,False,diesel,1.6,minivan,False,used,front,13850.0,False,Минская обл.,13,40,False,False,False,True,True,True,True,True,True,True,52,False,1.5-2.0l,4,0-5,2011–2015,Economy,Medium,7,9
Peugeot,306,mechanical,red,175000,1998,petrol,False,gasoline,1.6,universal,False,used,front,2000.0,False,Могилевская обл.,10,4,True,False,False,False,False,False,False,False,False,False,7,False,1.5-2.0l,21,21-25,1996–2000,Budget,High,1,1
Peugeot,306,mechanical,blue,420000,1998,petrol,False,gasoline,1.6,sedan,False,used,front,1450.0,False,Минская обл.,8,5,False,False,False,False,False,False,False,False,False,True,53,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,1,1
Peugeot,Boxer,mechanical,white,470000,1997,diesel,False,diesel,2.5,van,False,used,front,3800.0,False,Минская обл.,9,6,True,False,False,False,False,False,False,False,False,False,30,False,2.0-2.5l,22,21-25,1996–2000,Budget,Very High,1,1
Peugeot,806,mechanical,blue,400000,2000,gas,True,gasoline,2.0,minivan,False,used,front,2500.0,False,Витебская обл.,14,31,False,True,False,True,False,False,False,False,False,False,57,False,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,3,3
Peugeot,Boxer,mechanical,blue,358000,2010,diesel,False,diesel,3.0,minibus,False,used,front,9250.0,False,Витебская обл.,7,7,False,True,False,False,False,False,False,False,True,False,27,False,2.5-3.0l,9,6-10,2006–2010,Budget,Very High,2,4
Peugeot,508,mechanical,grey,177000,2014,diesel,False,diesel,2.0,sedan,False,used,front,14100.0,False,Минская обл.,7,36,False,False,False,True,False,False,True,True,True,True,66,False,1.5-2.0l,5,0-5,2011–2015,Economy,High,5,7
Peugeot,406,mechanical,green,286000,1996,gas,True,gasoline,1.8,sedan,False,used,front,2000.0,True,Брестская обл.,12,4,True,False,False,False,False,False,False,False,False,False,5,False,1.5-2.0l,23,21-25,1996–2000,Budget,High,3,3
Peugeot,306,mechanical,green,250000,1995,petrol,False,gasoline,1.6,hatchback,False,used,front,1500.0,False,Минская обл.,6,14,True,False,False,False,False,False,False,False,False,False,91,False,1.5-2.0l,24,21-25,1991–1995,Budget,High,1,1
Peugeot,307,mechanical,blue,410000,2004,diesel,False,diesel,2.0,universal,False,used,front,4700.0,True,Минская обл.,11,5,False,True,False,False,False,False,False,False,False,True,22,False,1.5-2.0l,15,11-15,2001–2005,Budget,Very High,3,3
Peugeot,406,mechanical,silver,252000,2000,diesel,False,diesel,2.0,universal,False,used,front,2600.0,False,Минская обл.,20,7,False,True,False,False,False,False,False,False,False,True,13,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,2,2
Peugeot,3008,mechanical,other,250000,2010,diesel,False,diesel,1.6,suv,False,used,front,8990.0,False,Минская обл.,12,6,False,True,False,False,False,False,False,False,True,True,8,False,1.5-2.0l,9,6-10,2006–2010,Budget,High,3,4
Peugeot,408,mechanical,grey,130000,2014,diesel,False,diesel,1.6,sedan,False,used,front,9200.0,False,Минская обл.,15,16,True,False,False,False,False,False,False,False,False,False,25,False,1.5-2.0l,5,0-5,2011–2015,Budget,Medium,1,2
Peugeot,5008,automatic,grey,201000,2010,diesel,False,diesel,1.6,minivan,False,used,front,9500.0,False,Минская обл.,6,5,False,True,False,True,False,False,True,True,True,True,200,False,1.5-2.0l,9,6-10,2006–2010,Budget,High,6,7
Peugeot,607,automatic,silver,230000,2005,diesel,False,diesel,2.2,sedan,False,used,front,7500.0,False,Гомельская обл.,7,17,False,True,False,True,True,False,True,True,True,True,87,False,2.0-2.5l,14,11-15,2001–2005,Budget,High,7,7
Peugeot,307,mechanical,red,255000,2001,petrol,False,gasoline,2.0,hatchback,False,used,front,3690.0,False,Могилевская обл.,8,450,False,True,False,False,False,False,False,False,False,False,511,False,1.5-2.0l,18,16-20,2001–2005,Budget,High,1,1
Peugeot,307,automatic,silver,162000,2006,petrol,False,gasoline,1.6,hatchback,False,used,front,4600.0,False,Минская обл.,7,32,False,True,False,True,False,True,True,True,True,False,77,False,1.5-2.0l,13,11-15,2006–2010,Budget,High,6,6
Peugeot,207,automatic,black,129300,2010,petrol,False,gasoline,1.6,hatchback,False,used,front,6270.0,True,Минская обл.,14,14,False,True,False,False,False,True,False,True,True,True,19,False,1.5-2.0l,9,6-10,2006–2010,Budget,Medium,6,7
Peugeot,407,mechanical,silver,388000,2005,diesel,False,diesel,2.0,sedan,False,used,front,5000.0,True,Минская обл.,9,6,False,True,False,True,False,False,False,True,True,True,110,False,1.5-2.0l,14,11-15,2001–2005,Budget,Very High,6,6
Peugeot,405,mechanical,blue,320000,1994,petrol,False,gasoline,1.8,sedan,False,used,front,800.0,True,Минская обл.,6,156,True,False,False,False,False,False,False,False,False,False,185,False,1.5-2.0l,25,21-25,1991–1995,Budget,Very High,2,2
Peugeot,605,mechanical,other,350000,1994,gas,True,gasoline,2.0,sedan,False,used,front,1700.0,True,Витебская обл.,7,11,False,False,False,False,False,False,False,False,False,True,14,False,1.5-2.0l,25,21-25,1991–1995,Budget,Very High,3,3
Peugeot,3008,automatic,blue,147,2011,petrol,False,gasoline,1.6,suv,False,used,front,9050.0,False,Гомельская обл.,32,171,False,True,False,True,False,True,False,False,True,True,251,False,1.5-2.0l,8,6-10,2011–2015,Budget,Low,5,6
Peugeot,406,mechanical,blue,290000,2000,petrol,False,gasoline,2.0,sedan,False,used,front,3550.0,False,Минская обл.,4,4,False,True,False,False,False,False,False,False,True,False,5,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,2,2
Peugeot,J5,mechanical,white,280000,1991,diesel,False,diesel,1.9,minibus,False,used,front,700.0,True,Минская обл.,5,8,True,False,False,False,False,False,False,False,False,False,14,False,1.5-2.0l,28,25+,1991–1995,Budget,High,2,2
Peugeot,406,mechanical,black,270000,1999,petrol,False,gasoline,2.0,coupe,False,used,front,2500.0,True,Минская обл.,13,2,False,True,True,True,True,True,False,False,True,True,1,False,1.5-2.0l,20,16-20,1996–2000,Budget,High,8,8
Peugeot,406,mechanical,silver,271000,1999,petrol,False,gasoline,2.0,coupe,False,used,front,2371.71,False,Гомельская обл.,8,37,False,True,False,False,False,False,False,False,True,True,68,False,1.5-2.0l,20,16-20,1996–2000,Budget,High,3,3
Peugeot,207,mechanical,other,190000,2008,petrol,False,gasoline,1.4,hatchback,False,used,front,5300.0,True,Гомельская обл.,8,41,False,True,False,False,False,False,False,True,False,True,87,False,<1.5l,11,11-15,2006–2010,Budget,High,4,4
Peugeot,807,mechanical,red,400,2003,petrol,False,gasoline,2.0,minivan,False,used,front,5300.0,False,Минская обл.,5,2,True,False,False,False,False,False,False,False,False,False,2,False,1.5-2.0l,16,16-20,2001–2005,Budget,Low,1,1
Peugeot,806,mechanical,silver,277000,1999,diesel,False,diesel,1.9,minivan,False,used,front,4950.0,False,Минская обл.,9,34,True,False,False,False,False,False,False,False,False,False,64,False,1.5-2.0l,20,16-20,1996–2000,Budget,High,1,1
Peugeot,405,mechanical,white,500000,1993,diesel,False,diesel,1.9,universal,False,used,front,500.0,True,Гомельская обл.,5,8,True,False,False,False,False,False,False,False,False,False,135,False,1.5-2.0l,26,25+,1991–1995,Budget,Very High,2,2
Peugeot,Partner,mechanical,green,310000,1999,diesel,False,diesel,1.9,van,False,used,front,2100.0,False,Минская обл.,10,14,True,False,False,False,False,False,False,False,False,False,17,False,1.5-2.0l,20,16-20,1996–2000,Budget,Very High,1,1
Peugeot,308,mechanical,black,168000,2008,petrol,False,gasoline,1.6,hatchback,False,used,front,5200.0,False,Минская обл.,14,7,False,True,False,True,False,True,False,False,True,True,19,False,1.5-2.0l,11,11-15,2006–2010,Budget,High,5,5
Peugeot,306,mechanical,red,308000,1993,petrol,False,gasoline,1.4,hatchback,False,used,front,599.0,False,Минская обл.,13,18,False,False,False,False,False,False,False,False,False,True,40,False,<1.5l,26,25+,1991–1995,Budget,Very High,1,1
Peugeot,307,mechanical,white,300000,2004,diesel,False,diesel,1.4,hatchback,False,used,front,3650.0,True,Минская обл.,6,30,False,True,False,False,False,False,False,False,False,True,55,False,<1.5l,15,11-15,2001–2005,Budget,Very High,3,3
Peugeot,3008,mechanical,black,113000,2012,petrol,False,gasoline,1.6,hatchback,False,used,front,8300.0,False,Минская обл.,10,11,False,True,False,False,False,True,False,False,True,True,35,False,1.5-2.0l,7,6-10,2011–2015,Budget,Medium,4,5
Peugeot,406,mechanical,silver,380000,2000,diesel,False,diesel,2.0,sedan,False,used,front,3400.0,True,Гродненская обл.,9,11,False,True,False,False,False,False,False,False,False,False,28,False,1.5-2.0l,19,16-20,1996–2000,Budget,Very High,2,2
Peugeot,Boxer,mechanical,white,433222,2003,diesel,False,diesel,2.0,van,False,used,front,3800.0,True,Брестская обл.,1,20,True,False,False,False,False,False,False,False,False,False,76,False,1.5-2.0l,16,16-20,2001–2005,Budget,Very High,2,2
Peugeot,406,automatic,silver,184637,1998,petrol,False,gasoline,1.8,sedan,False,used,front,1550.0,False,Минская обл.,18,14,False,True,False,False,True,False,False,False,False,False,23,False,1.5-2.0l,21,21-25,1996–2000,Budget,High,2,2
Peugeot,206,mechanical,silver,325000,2002,diesel,False,diesel,2.0,hatchback,False,used,front,2500.0,False,Минская обл.,11,13,True,False,False,False,False,False,False,False,False,False,65,False,1.5-2.0l,17,16-20,2001–2005,Budget,Very High,1,1
Peugeot,Partner Tepee,mechanical,grey,157000,2013,petrol,False,gasoline,1.6,minivan,False,used,front,8000.0,False,Минская обл.,5,6,False,True,False,False,False,True,False,False,True,False,81,False,1.5-2.0l,6,6-10,2011–2015,Budget,High,3,4
Peugeot,605,mechanical,white,346000,1997,diesel,False,diesel,2.5,sedan,False,used,front,1500.0,True,Минская обл.,8,20,False,True,False,False,True,True,True,True,True,False,92,False,2.0-2.5l,22,21-25,1996–2000,Budget,Very High,7,7
Peugeot,308,automatic,blue,166800,2008,petrol,False,gasoline,1.6,hatchback,False,used,front,5150.0,False,Минская обл.,24,24,False,False,True,True,False,False,False,False,False,False,35,False,1.5-2.0l,11,11-15,2006–2010,Budget,High,2,2
Peugeot,406,mechanical,blue,296545,1998,petrol,False,gasoline,1.8,sedan,False,used,front,1600.0,False,Минская обл.,12,2,False,False,False,True,False,False,False,False,True,False,3,False,1.5-2.0l,21,21-25,1996–2000,Budget,High,2,2
Peugeot,406,mechanical,green,300000,1998,petrol,False,gasoline,1.8,sedan,False,used,front,1800.0,False,Минская обл.,16,21,False,True,False,False,False,False,False,False,False,False,43,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,1,1
Peugeot,307,mechanical,blue,310000,2003,diesel,False,diesel,2.0,universal,False,used,front,4500.0,False,Минская обл.,8,17,False,True,False,False,False,False,False,True,True,True,59,False,1.5-2.0l,16,16-20,2001–2005,Budget,Very High,4,4
Peugeot,207,automatic,red,188000,2008,petrol,False,gasoline,1.4,hatchback,False,used,front,4888.0,False,Минская обл.,5,6,False,True,False,True,False,True,False,False,False,False,12,False,<1.5l,11,11-15,2006–2010,Budget,High,3,3
Peugeot,5008,automatic,blue,180000,2015,diesel,False,diesel,1.6,minivan,False,used,front,11600.0,False,Минская обл.,22,3,False,False,True,True,False,False,True,True,True,True,7,False,1.5-2.0l,4,0-5,2011–2015,Economy,High,6,8
Peugeot,308,mechanical,black,163000,2015,diesel,False,diesel,1.6,universal,False,used,front,9800.0,False,Минская обл.,21,10,False,True,False,False,False,False,True,True,True,False,22,False,1.5-2.0l,4,0-5,2011–2015,Budget,High,4,5
Peugeot,308,automatic,red,118000,2010,petrol,False,gasoline,1.6,hatchback,False,used,front,6999.0,False,Минская обл.,18,28,False,True,False,True,False,True,False,False,True,True,66,False,1.5-2.0l,9,6-10,2006–2010,Budget,Medium,5,6
Peugeot,407,mechanical,brown,250000,2006,petrol,False,gasoline,1.8,sedan,False,used,front,3650.0,True,Минская обл.,6,7,False,True,False,False,False,True,False,False,True,True,17,False,1.5-2.0l,13,11-15,2006–2010,Budget,High,5,5
Peugeot,307,automatic,red,268481,2001,petrol,False,gasoline,2.0,hatchback,False,used,front,3100.0,True,Могилевская обл.,19,50,False,False,True,True,False,True,False,False,True,False,59,False,1.5-2.0l,18,16-20,2001–2005,Budget,High,5,5
Peugeot,607,mechanical,blue,354000,2002,diesel,False,diesel,2.2,sedan,False,used,front,5800.0,True,Витебская обл.,12,3,False,True,True,True,True,True,True,True,True,True,3,False,2.0-2.5l,17,16-20,2001–2005,Budget,Very High,10,10
Peugeot,406,mechanical,blue,222222,1996,petrol,False,gasoline,1.8,sedan,False,used,front,1400.0,True,Брестская обл.,8,16,False,True,False,False,False,False,False,False,True,False,69,False,1.5-2.0l,23,21-25,1996–2000,Budget,High,3,3
Peugeot,5008,mechanical,white,132000,2015,diesel,False,diesel,1.6,minivan,False,used,front,11950.0,False,Минская обл.,17,2,False,False,False,True,False,True,True,True,True,False,2,False,1.5-2.0l,4,0-5,2011–2015,Economy,Medium,5,7
Peugeot,206,mechanical,yellow,179000,2003,petrol,False,gasoline,1.4,hatchback,False,used,front,2700.0,False,Минская обл.,4,2,True,False,False,False,False,False,False,False,False,False,74,False,<1.5l,16,16-20,2001–2005,Budget,High,1,1
Peugeot,406,mechanical,black,265000,2003,petrol,False,gasoline,1.8,sedan,False,used,front,2950.0,False,Минская обл.,13,32,False,True,False,True,False,True,False,False,True,True,111,False,1.5-2.0l,16,16-20,2001–2005,Budget,High,5,5
Peugeot,605,mechanical,black,20000,1993,diesel,False,diesel,2.1,sedan,False,used,front,900.0,True,Витебская обл.,5,12,True,False,False,False,False,False,False,False,False,False,19,False,2.0-2.5l,26,25+,1991–1995,Budget,Low,2,2
Peugeot,3008,mechanical,grey,170000,2010,petrol,False,gasoline,1.6,hatchback,False,used,front,8450.0,False,Минская обл.,7,12,False,True,False,True,False,False,False,False,True,False,91,False,1.5-2.0l,9,6-10,2006–2010,Budget,High,3,4
Peugeot,306,mechanical,grey,380000,1993,diesel,False,diesel,1.9,hatchback,False,used,front,820.0,True,Минская обл.,10,29,True,False,False,False,False,False,False,False,False,False,48,False,1.5-2.0l,26,25+,1991–1995,Budget,Very High,2,2
Peugeot,607,automatic,silver,405000,2002,diesel,False,diesel,2.2,sedan,False,used,front,4250.0,False,Минская обл.,9,10,False,True,True,True,True,True,False,False,True,True,18,False,2.0-2.5l,17,16-20,2001–2005,Budget,Very High,7,7
Peugeot,605,automatic,green,452000,1996,diesel,False,diesel,2.1,sedan,False,used,front,1800.0,False,Минская обл.,8,22,False,False,False,False,True,True,False,False,False,True,22,False,2.0-2.5l,23,21-25,1996–2000,Budget,Very High,3,3
Peugeot,307,mechanical,silver,450000,2004,diesel,False,diesel,1.4,universal,False,used,front,2000.0,True,Гомельская обл.,4,1,True,False,False,False,False,False,False,False,False,False,1,False,<1.5l,15,11-15,2001–2005,Budget,Very High,2,2
Peugeot,607,automatic,black,269000,2004,diesel,False,diesel,2.7,sedan,False,used,front,7050.0,True,Брестская обл.,10,17,False,True,True,True,True,True,True,True,True,True,35,False,2.5-3.0l,15,11-15,2001–2005,Budget,High,10,11
Peugeot,406,mechanical,grey,350000,1998,petrol,False,gasoline,1.8,sedan,False,used,front,1999.0,True,Минская обл.,12,24,False,True,False,False,False,False,False,False,False,False,63,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,2,2
Peugeot,308,mechanical,silver,170000,2010,petrol,False,gasoline,1.6,hatchback,False,used,front,5700.0,True,Минская обл.,5,6,False,True,False,False,False,False,False,False,False,False,34,False,1.5-2.0l,9,6-10,2006–2010,Budget,High,2,3
Peugeot,306,mechanical,blue,200000,1999,petrol,False,gasoline,1.4,universal,False,used,front,1550.0,False,Витебская обл.,9,1,True,False,False,False,False,False,False,False,False,False,1,False,<1.5l,20,16-20,1996–2000,Budget,High,1,1
Peugeot,807,mechanical,blue,290000,2004,diesel,False,diesel,2.2,minivan,False,used,front,5200.0,True,Брестская обл.,6,1,True,False,False,False,False,False,False,False,False,False,1,False,2.0-2.5l,15,11-15,2001–2005,Budget,High,2,2
Peugeot,207,mechanical,black,198000,2010,petrol,False,gasoline,1.4,universal,False,used,front,5900.0,False,Гомельская обл.,33,2,False,False,False,False,False,False,True,True,False,True,3,False,<1.5l,9,6-10,2006–2010,Budget,High,3,4
Peugeot,406,mechanical,silver,373000,1998,petrol,False,gasoline,1.8,sedan,False,used,front,1500.0,True,Могилевская обл.,5,28,True,False,False,False,False,False,False,False,False,False,39,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,2,2
Peugeot,306,mechanical,red,310000,1998,petrol,False,gasoline,1.6,hatchback,False,used,front,2000.0,True,Минская обл.,5,62,False,False,False,False,True,False,False,False,True,True,73,False,1.5-2.0l,21,21-25,1996–2000,Budget,Very High,4,4
Peugeot,605,mechanical,grey,358000,1998,diesel,False,diesel,2.5,sedan,False,used,front,2200.0,True,Минская обл.,9,7,False,True,False,False,False,False,False,True,True,True,7,False,2.0-2.5l,21,21-25,1996–2000,Budget,Very High,5,5
Peugeot,207,mechanical,silver,186200,2008,petrol,False,gasoline,1.4,universal,False,used,front,5150.0,False,Минская обл.,8,6,False,True,False,False,False,False,False,False,True,False,34,False,<1.5l,11,11-15,2006–2010,Budget,High,2,2
Peugeot,206,mechanical,grey,89000,2009,petrol,False,gasoline,1.1,hatchback,False,used,front,5000.0,False,Гомельская обл.,9,24,False,True,False,False,False,False,False,False,False,False,239,False,<1.5l,10,6-10,2006–2010,Budget,Medium,1,1
Peugeot,Expert,mechanical,white,95000,2007,diesel,False,diesel,2.0,van,False,used,front,18021.43,False,Минская обл.,3,324,False,True,False,True,False,False,False,False,True,False,460,False,1.5-2.0l,12,11-15,2006–2010,Economy,Medium,3,4
Peugeot,407,automatic,black,216000,2006,diesel,False,diesel,2.0,sedan,False,used,front,5500.0,True,Минская обл.,7,40,False,True,False,True,True,False,True,True,True,True,59,False,1.5-2.0l,13,11-15,2006–2010,Budget,High,8,8
Peugeot,407,mechanical,blue,298000,2005,petrol,False,gasoline,1.8,sedan,False,used,front,4901.0,True,Витебская обл.,12,42,False,True,False,False,False,False,False,False,True,False,71,False,1.5-2.0l,14,11-15,2001–2005,Budget,High,3,3
Peugeot,3008,mechanical,blue,167300,2009,petrol,False,gasoline,1.6,suv,False,used,front,8300.0,False,Могилевская обл.,8,20,False,True,False,False,False,False,False,True,True,False,72,False,1.5-2.0l,10,6-10,2006–2010,Budget,High,3,3
Peugeot,306,mechanical,green,233000,1994,gas,True,gasoline,1.4,hatchback,False,used,front,1200.0,True,Могилевская обл.,10,17,True,False,False,False,False,False,False,False,False,False,26,False,<1.5l,25,21-25,1991–1995,Budget,High,3,3
Peugeot,406,mechanical,blue,260000,1996,petrol,False,gasoline,1.8,sedan,False,used,front,2600.0,False,Брестская обл.,4,1,True,False,False,False,False,False,False,False,False,False,1,False,1.5-2.0l,23,21-25,1996–2000,Budget,High,1,1
Peugeot,407,mechanical,brown,287000,2007,diesel,False,diesel,2.2,universal,False,used,front,6000.0,False,Минская обл.,10,2,False,True,False,False,False,False,False,False,True,True,19,False,2.0-2.5l,12,11-15,2006–2010,Budget,High,3,3
Peugeot,605,mechanical,blue,360000,1998,diesel,False,diesel,2.1,sedan,False,used,front,780.0,False,Минская обл.,13,17,True,False,False,False,False,False,False,False,False,False,91,False,2.0-2.5l,21,21-25,1996–2000,Budget,Very High,1,1
Peugeot,206,mechanical,blue,260000,2002,petrol,False,gasoline,1.4,universal,False,used,front,2500.0,True,Витебская обл.,13,18,True,False,False,False,False,False,False,False,False,False,35,False,<1.5l,17,16-20,2001–2005,Budget,High,2,2
Peugeot,407,mechanical,black,115500,2007,petrol,False,gasoline,2.0,sedan,False,used,front,6000.0,True,Минская обл.,15,24,False,True,False,False,False,True,False,False,True,False,44,False,1.5-2.0l,12,11-15,2006–2010,Budget,Medium,4,4
Peugeot,406,mechanical,black,420000,1999,petrol,False,gasoline,2.0,sedan,False,used,front,3350.0,True,Минская обл.,13,17,False,True,True,True,False,True,False,False,False,True,34,False,1.5-2.0l,20,16-20,1996–2000,Budget,Very High,6,6
Peugeot,Partner,mechanical,red,330000,2002,diesel,False,diesel,1.9,universal,False,used,front,3100.0,False,Минская обл.,5,4,False,True,False,False,False,False,False,False,True,False,18,False,1.5-2.0l,17,16-20,2001–2005,Budget,Very High,2,2
Peugeot,308,automatic,red,160000,2008,petrol,False,gasoline,1.6,hatchback,False,used,front,5300.0,False,Могилевская обл.,7,34,False,True,False,False,False,False,False,False,True,False,56,False,1.5-2.0l,11,11-15,2006–2010,Budget,High,2,2
Peugeot,406,mechanical,blue,240000,2000,petrol,False,gasoline,1.8,sedan,False,used,front,3500.0,True,Могилевская обл.,6,12,False,True,False,False,False,False,False,False,False,False,47,False,1.5-2.0l,19,16-20,1996–2000,Budget,High,2,2
Peugeot,407,mechanical,other,300000,2004,petrol,False,gasoline,1.8,sedan,False,used,front,4400.0,False,Минская обл.,6,18,False,True,True,False,False,True,False,False,True,True,90,False,1.5-2.0l,15,11-15,2001–2005,Budget,Very High,5,5
Peugeot,206,mechanical,other,135000,2008,petrol,False,gasoline,1.4,sedan,False,used,front,3750.0,True,Минская обл.,9,2,True,False,False,False,False,False,False,False,False,False,3,False,<1.5l,11,11-15,2006–2010,Budget,Medium,2,2
Peugeot,207,mechanical,other,195000,2008,diesel,False,diesel,1.4,hatchback,False,used,front,4500.0,False,Минская обл.,14,2,True,False,False,False,False,False,False,False,False,False,6,False,<1.5l,11,11-15,2006–2010,Budget,High,1,1
